ontology	label	definition	internal_id	accuracy	internal_consistency	score	confidence	notes	is_a	relationships	is_original	masked_id	expected_label	feature_definition	feature_aliases	feature_relationships	feature_logical_definition	masked_original_id	predicted_label	metric_precision	metric_recall	metric_f1_score	metric_accuracy	metric_specificity	metric_true_positives	metric_true_negatives	metric_false_positives	metric_false_negatives	task	method	model_name	feature_label	expected_relationships	predicted_relationships	expected_definition	predicted_definition
mp	decreased cellular ATP level	reduced concentration of the major energy source adenosine triphosphate produced by dense bodies located in platelets	1836	0.0					AbnormalCellularATPLevel		False	DecreasedCellularATPLevel				[{'predicate': 'subClassOf', 'target': 'AbnormalCellularATPLevel'}]		MP:0014246		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	nous-hermes-13b	decreased cellular ATP level			reduced concentration of the major energy source adenosine triphosphate inside cells	reduced concentration of the major energy source adenosine triphosphate produced by dense bodies located in platelets
mp	disorganized retina nerve fiber layer	deranged pattern of the layer made up of retinal ganglion cell axons	1837	0.0					AbnormalRetinaNerveFiberLayerMorphology		False	DisorganizedRetinaNerveFiberLayer				[{'predicate': 'subClassOf', 'target': 'AbnormalRetinaNerveFiberLayerMorphology'}]		MP:0014250		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	gpt-4	disorganized retina nerve fiber layer			derangement of the normal pattern of the retinal layer formed by expansion of the fibers of the optic nerve	deranged pattern of the layer made up of retinal ganglion cell axons
mp	disorganized retina nerve fiber layer	derangement of the normal pattern of the retinal layer formed by expansion of the fibers of the optic nerve	1838	0.0					AbnormalRetinaNerveFiberLayerMorphology		True	DisorganizedRetinaNerveFiberLayer				[{'predicate': 'subClassOf', 'target': 'AbnormalRetinaNerveFiberLayerMorphology'}]		MP:0014250		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	gpt-4	disorganized retina nerve fiber layer			derangement of the normal pattern of the retinal layer formed by expansion of the fibers of the optic nerve	deranged pattern of the layer made up of retinal ganglion cell axons
mp	disorganized retina nerve fiber layer	derangement of the organization of the nerve fiber layer of the retina	1839	0.0					AbnormalRetinaNerveFiberLayerMorphology		False	DisorganizedRetinaNerveFiberLayer				[{'predicate': 'subClassOf', 'target': 'AbnormalRetinaNerveFiberLayerMorphology'}]		MP:0014250		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	gpt-3.5-turbo	disorganized retina nerve fiber layer			derangement of the normal pattern of the retinal layer formed by expansion of the fibers of the optic nerve	derangement of the organization of the nerve fiber layer of the retina
mp	disorganized retina nerve fiber layer	derangement of the pattern of the sheets of cells comprising the optic part of the retina	1840	0.0					AbnormalRetinaNerveFiberLayerMorphology		False	DisorganizedRetinaNerveFiberLayer				[{'predicate': 'subClassOf', 'target': 'AbnormalRetinaNerveFiberLayerMorphology'}]		MP:0014250		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	nous-hermes-13b	disorganized retina nerve fiber layer			derangement of the normal pattern of the retinal layer formed by expansion of the fibers of the optic nerve	derangement of the pattern of the sheets of cells comprising the optic part of the retina
mp	absent retina nerve fiber layer	absence of the layer of the retina that contains the axons of the ganglion cells, forming the optic nerve fibers	1841	0.0					AbnormalRetinaNerveFiberLayerMorphology		False	AbsentRetinaNerveFiberLayer				[{'predicate': 'subClassOf', 'target': 'AbnormalRetinaNerveFiberLayerMorphology'}]		MP:0014251		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	gpt-3.5-turbo	absent retina nerve fiber layer			absence of the retinal layer formed by expansion of the fibers of the optic nerve	absence of the layer of the retina that contains the axons of the ganglion cells, forming the optic nerve fibers
mp	absent retina nerve fiber layer	absence of the retinal layer formed by expansion of the fibers of the optic nerve	1842	0.0					AbnormalRetinaNerveFiberLayerMorphology		True	AbsentRetinaNerveFiberLayer				[{'predicate': 'subClassOf', 'target': 'AbnormalRetinaNerveFiberLayerMorphology'}]		MP:0014251		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	gpt-3.5-turbo	absent retina nerve fiber layer			absence of the retinal layer formed by expansion of the fibers of the optic nerve	absence of the layer of the retina that contains the axons of the ganglion cells, forming the optic nerve fibers
mp	absent retina nerve fiber layer	absence of the neuronal layer in the retina responsible for transmitting visual information to the brain	1843	0.0					AbnormalRetinaNerveFiberLayerMorphology		False	AbsentRetinaNerveFiberLayer				[{'predicate': 'subClassOf', 'target': 'AbnormalRetinaNerveFiberLayerMorphology'}]		MP:0014251		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	nous-hermes-13b	absent retina nerve fiber layer			absence of the retinal layer formed by expansion of the fibers of the optic nerve	absence of the neuronal layer in the retina responsible for transmitting visual information to the brain
mp	absent retina nerve fiber layer	absence of the retinal layer containing the centripetal axons of the retinal neurons, whose cell bodies are located in the ganglion cell layer	1844	0.0					AbnormalRetinaNerveFiberLayerMorphology		False	AbsentRetinaNerveFiberLayer				[{'predicate': 'subClassOf', 'target': 'AbnormalRetinaNerveFiberLayerMorphology'}]		MP:0014251		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	gpt-4	absent retina nerve fiber layer			absence of the retinal layer formed by expansion of the fibers of the optic nerve	absence of the retinal layer containing the centripetal axons of the retinal neurons, whose cell bodies are located in the ganglion cell layer
mp	increased paired-pulse ratio	anomaly in the response to two separate electrical stimuli	1845	0.0					AbnormalPairedPulseRatio		False	IncreasedPairedPulseRatio				[{'predicate': 'subClassOf', 'target': 'AbnormalPairedPulseRatio'}]		MP:0014254		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	nous-hermes-13b	increased paired-pulse ratio			increase in the ratio of the amplitude of the second response to the first response in central synapses following activation twice in rapid succession	anomaly in the response to two separate electrical stimuli
mp	increased paired-pulse ratio	increase in the ratio of the amplitude of the second response to the first response in central synapses following activation twice in rapid succession	1846	0.0					AbnormalPairedPulseRatio		True	IncreasedPairedPulseRatio				[{'predicate': 'subClassOf', 'target': 'AbnormalPairedPulseRatio'}]		MP:0014254		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	nous-hermes-13b	increased paired-pulse ratio			increase in the ratio of the amplitude of the second response to the first response in central synapses following activation twice in rapid succession	anomaly in the response to two separate electrical stimuli
mp	increased paired-pulse ratio	more than average ratio between two consecutive pulse signals	1847	0.0					AbnormalPairedPulseRatio		False	IncreasedPairedPulseRatio				[{'predicate': 'subClassOf', 'target': 'AbnormalPairedPulseRatio'}]		MP:0014254		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	gpt-4	increased paired-pulse ratio			increase in the ratio of the amplitude of the second response to the first response in central synapses following activation twice in rapid succession	more than average ratio between two consecutive pulse signals
mp	increased paired-pulse ratio	ratio of the second response amplitude to the first response amplitude of a paired-pulse experiment was increased compared to controls	1848	0.0					AbnormalPairedPulseRatio		False	IncreasedPairedPulseRatio				[{'predicate': 'subClassOf', 'target': 'AbnormalPairedPulseRatio'}]		MP:0014254		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	gpt-3.5-turbo	increased paired-pulse ratio			increase in the ratio of the amplitude of the second response to the first response in central synapses following activation twice in rapid succession	ratio of the second response amplitude to the first response amplitude of a paired-pulse experiment was increased compared to controls
mp	decreased paired-pulse inhibition	less than the normal amount of suppression of a second afferent stimulus when applied shortly after an initial one.	1849	0.0					AbnormalPairedPulseInhibition		False	DecreasedPairedPulseInhibition				[{'predicate': 'subClassOf', 'target': 'AbnormalPairedPulseInhibition'}]		MP:0014256		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	nous-hermes-13b	decreased paired-pulse inhibition			reduction in the suppressive response of central synapses when activated twice in rapid succession	less than the normal amount of suppression of a second afferent stimulus when applied shortly after an initial one.
mp	decreased paired-pulse inhibition	reduction in the suppressive response of central synapses when activated twice in rapid succession	1850	0.0					AbnormalPairedPulseInhibition		True	DecreasedPairedPulseInhibition				[{'predicate': 'subClassOf', 'target': 'AbnormalPairedPulseInhibition'}]		MP:0014256		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	nous-hermes-13b	decreased paired-pulse inhibition			reduction in the suppressive response of central synapses when activated twice in rapid succession	less than the normal amount of suppression of a second afferent stimulus when applied shortly after an initial one.
mp	decreased paired-pulse inhibition	less than the normal inhibitory response of neighboring neurons when activated twice in rapid succession	1851	0.0					AbnormalPairedPulseInhibition		False	DecreasedPairedPulseInhibition				[{'predicate': 'subClassOf', 'target': 'AbnormalPairedPulseInhibition'}]		MP:0014256		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	gpt-4	decreased paired-pulse inhibition			reduction in the suppressive response of central synapses when activated twice in rapid succession	less than the normal inhibitory response of neighboring neurons when activated twice in rapid succession
mp	decreased paired-pulse inhibition	reduced suppressive response of central synapses when activated twice in rapid succession	1852	0.0					AbnormalPairedPulseInhibition		False	DecreasedPairedPulseInhibition				[{'predicate': 'subClassOf', 'target': 'AbnormalPairedPulseInhibition'}]		MP:0014256		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	gpt-3.5-turbo	decreased paired-pulse inhibition			reduction in the suppressive response of central synapses when activated twice in rapid succession	reduced suppressive response of central synapses when activated twice in rapid succession
mp	embryonic lethality prior to tooth bud stage, incomplete penetrance	death of some but not all organisms of a given genotype in a population before the appearance of tooth buds (Mus: E12-E12.5)	1853	0.0					EmbryonicLethalityPriorToToothBudStage		False	EmbryonicLethalityPriorToToothBudStage_incompletePenetrance				[{'predicate': 'subClassOf', 'target': 'EmbryonicLethalityPriorToToothBudStage'}]		MP:0014258		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	gpt-4	embryonic lethality prior to tooth bud stage, incomplete penetrance			the appearance of lower than Mendelian ratios of organisms of a given genotype due to death of some, but not all of the organisms prior to the appearance of tooth buds (Mus: E12-E12.5)	death of some but not all organisms of a given genotype in a population before the appearance of tooth buds (Mus: E12-E12.5)
mp	embryonic lethality prior to tooth bud stage, incomplete penetrance	the appearance of lower than Mendelian ratios of organisms of a given genotype due to death of some, but not all of the organisms prior to the appearance of tooth buds (Mus: E12-E12.5)	1854	0.0					EmbryonicLethalityPriorToToothBudStage		True	EmbryonicLethalityPriorToToothBudStage_incompletePenetrance				[{'predicate': 'subClassOf', 'target': 'EmbryonicLethalityPriorToToothBudStage'}]		MP:0014258		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	gpt-4	embryonic lethality prior to tooth bud stage, incomplete penetrance			the appearance of lower than Mendelian ratios of organisms of a given genotype due to death of some, but not all of the organisms prior to the appearance of tooth buds (Mus: E12-E12.5)	death of some but not all organisms of a given genotype in a population before the appearance of tooth buds (Mus: E12-E12.5)
mp	embryonic lethality prior to tooth bud stage, incomplete penetrance	death prior to the appearance of tooth buds (Mus: E12-E12.5)	1855	0.0					EmbryonicLethalityPriorToToothBudStage		False	EmbryonicLethalityPriorToToothBudStage_incompletePenetrance				[{'predicate': 'subClassOf', 'target': 'EmbryonicLethalityPriorToToothBudStage'}]		MP:0014258		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	nous-hermes-13b	embryonic lethality prior to tooth bud stage, incomplete penetrance			the appearance of lower than Mendelian ratios of organisms of a given genotype due to death of some, but not all of the organisms prior to the appearance of tooth buds (Mus: E12-E12.5)	death prior to the appearance of tooth buds (Mus: E12-E12.5)
mp	embryonic lethality prior to tooth bud stage, incomplete penetrance	death prior to the appearance of tooth buds (Mus: E12-E12.5), with some organisms of a given genotype surviving	1856	0.0					EmbryonicLethalityPriorToToothBudStage		False	EmbryonicLethalityPriorToToothBudStage_incompletePenetrance				[{'predicate': 'subClassOf', 'target': 'EmbryonicLethalityPriorToToothBudStage'}]		MP:0014258		0.0	0.0	0.0	0.0	0.0	0	0	1	1	definition	direct	gpt-3.5-turbo	embryonic lethality prior to tooth bud stage, incomplete penetrance			the appearance of lower than Mendelian ratios of organisms of a given genotype due to death of some, but not all of the organisms prior to the appearance of tooth buds (Mus: E12-E12.5)	death prior to the appearance of tooth buds (Mus: E12-E12.5), with some organisms of a given genotype surviving
