	model_name	embedding_model_name	generate_background	task_started	task_finished	executed_on	agent	extractor	method	source_db_path	target_db_path	source_collection	num_training	num_testing	num_validation	stratified_collection	fields_to_mask	fields_to_predict	report_path	working_directory	results	ontology	preds	tp	fp	fn	other	tp_list	fp_list	fn_list	new_terms	rows	masked_id	feature_label	feature_definition	feature_aliases	expected_relationships	feature_logical_definition	masked_original_id	predicted_relationships	metric_precision	metric_recall	metric_f1_score	metric_accuracy	metric_specificity	metric_true_positives	metric_true_negatives	metric_false_positives	metric_false_negatives	additional_collections	id	label	definition	aliases	relationships	logical_definition	original_id
1712	gpt-3.5-turbo	openai:	True	2023-08-30 09:30:54.973917	2023-08-30 09:44:13.975724	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-3.5-turbo	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2658571428571429, 'recall': 0.3, 'f1_score': 0.2545714285714286, 'accuracy': 0.1963809523809524, 'specificity': 0.0, 'true_positives': 33, 'true_negatives': 0, 'false_positives': 138, 'false_negatives': 71}	cl	subClassOf	0	0	0.5	[('subClassOf', 'EpithelialCell', 'PredictedMoreGeneralThan', 'EpithelialCellOfProximalTubule')]	[]	[]	[]	[]	[{'term_id': 'CL:4030038', 'term_label': 'CD24-positive, CD-133-positive, vimentin-positive proximal tubular cell', 'pred': 'subClassOf', 'expected_tgt': 'EpithelialCellOfProximalTubule', 'outcome': 'tp[more_general]'}]	CD24Positive_CD133Positive_vimentinPositiveProximalTubularCell	CD24-positive, CD-133-positive, vimentin-positive proximal tubular cell	A CD24-positive, CD-133-positive, vimentin-positive cell found scattered throughout a renal proximal tubule and that may participate in tubular regeneration. Compared to other proximal tubular cell types, this cell contains less cytoplasm, fewer mitochondria and no brush border.		[{'predicate': 'PartOf', 'target': 'ProximalTubularEpithelium'}, {'predicate': 'Expresses', 'target': 'Prominin1'}, {'predicate': 'Expresses', 'target': 'SignalTransducerCD24'}, {'predicate': 'Expresses', 'target': 'Vimentin'}, {'predicate': 'subClassOf', 'target': 'EpithelialCellOfProximalTubule'}]		CL:4030038	[{'predicate': 'PartOf', 'target': 'RenalProximalTubule'}, {'predicate': 'InvolvedIn', 'target': 'TubularRegeneration'}, {'predicate': 'subClassOf', 'target': 'EpithelialCell'}, {'predicate': 'HasPlasmaMembranePart', 'target': 'CD24Molecule'}, {'predicate': 'HasPlasmaMembranePart', 'target': 'CD133Antigen'}, {'predicate': 'HasCytoplasmicPart', 'target': 'Vimentin'}, {'predicate': 'LacksCytoplasmicPart', 'target': 'Mitochondrion'}, {'predicate': 'LacksPlasmaMembranePart', 'target': 'BrushBorder'}]	0.0	0.0	0.0	0.0	0.0	0	0	8	5								
1713	gpt-3.5-turbo	openai:	True	2023-08-30 09:30:54.973917	2023-08-30 09:44:13.975724	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-3.5-turbo	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2658571428571429, 'recall': 0.3, 'f1_score': 0.2545714285714286, 'accuracy': 0.1963809523809524, 'specificity': 0.0, 'true_positives': 33, 'true_negatives': 0, 'false_positives': 138, 'false_negatives': 71}	cl	subClassOf	0	0	1.0	[]	[]	[]	[('subClassOf', 'OFFBipolarCell')]	[]	[]	DiffuseBipolar3bCell	diffuse bipolar 3b cell	An OFF calbindin-negative bipolar cell that has a large dendritic field and stratifies narrowly close to the middle of the inner plexiform layer. Its axon terminal is characterized by regularly branching and varicose processes resembling beads on a string. Most of DB3b contacts with cones are non-triad-associated.		[{'predicate': 'subClassOf', 'target': 'OFFBipolarCell'}]		CL:4033030	[{'predicate': 'AxonSynapsesIn', 'target': 'InnerPlexiformLayerSublaminarRegion'}, {'predicate': 'HasMorphology', 'target': 'RegularlyBranchingAxonTerminal'}, {'predicate': 'IsAssociatedWith', 'target': 'Cones'}, {'predicate': 'SubClassOf', 'target': 'OffCalbindinNegativeBipolarCell'}]	0.0	0.0	0.0	0.0	0.0	0	0	4	1								
1714	gpt-3.5-turbo	openai:	True	2023-08-30 09:30:54.973917	2023-08-30 09:44:13.975724	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-3.5-turbo	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2658571428571429, 'recall': 0.3, 'f1_score': 0.2545714285714286, 'accuracy': 0.1963809523809524, 'specificity': 0.0, 'true_positives': 33, 'true_negatives': 0, 'false_positives': 138, 'false_negatives': 71}	cl	subClassOf	0	0	0.5	[('subClassOf', 'CiliatedCell', 'PredictedMoreGeneralThan', 'CiliatedEpithelialCell'), ('subClassOf', 'EpithelialCell', 'PredictedMoreGeneralThan', 'CiliatedEpithelialCell')]	[]	[]	[]	[]	[{'term_id': 'CL:4030040', 'term_label': 'endometrial ciliated epithelial cell', 'pred': 'subClassOf', 'expected_tgt': 'CiliatedEpithelialCell', 'outcome': 'tp[more_general]'}]	EndometrialCiliatedEpithelialCell	endometrial ciliated epithelial cell	A ciliated cell of the endometrial epithelium. The cilia of this cell type help move mucus from glandular tissue of the endometrium.		[{'predicate': 'PartOf', 'target': 'EndometriumEpithelium'}, {'predicate': 'subClassOf', 'target': 'CiliatedEpithelialCell'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'CiliatedCell'}, {'predicate': 'rdfs:subClassOf', 'target': 'EpithelialCell'}, {'predicate': 'PartOf', 'target': 'EndometriumEpithelium'}]	CL:4030040	[{'predicate': 'PartOf', 'target': 'EndometriumEpithelium'}, {'predicate': 'subClassOf', 'target': 'CiliatedCell'}, {'predicate': 'subClassOf', 'target': 'EpithelialCell'}]	0.3333333333333333	0.5	0.4	0.25	0.0	1	0	2	1								
1715	gpt-3.5-turbo	openai:	True	2023-08-30 09:30:54.973917	2023-08-30 09:44:13.975724	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-3.5-turbo	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2658571428571429, 'recall': 0.3, 'f1_score': 0.2545714285714286, 'accuracy': 0.1963809523809524, 'specificity': 0.0, 'true_positives': 33, 'true_negatives': 0, 'false_positives': 138, 'false_negatives': 71}	cl	subClassOf	0	0	1.0	[]	[]	[]	[('subClassOf', 'OFFBipolarCell')]	[]	[]	FlatMidgetBipolarCell	flat midget bipolar cell	An OFF bipolar cell with a small dendritic tree that provides most of the triad-associated basal (flat) contacts at cone pedicles.		[{'predicate': 'subClassOf', 'target': 'OFFBipolarCell'}]		CL:4033033	[{'predicate': 'SubClassOf', 'target': 'OffBipolarCell'}, {'predicate': 'HasCharacteristic', 'target': 'SmallDendriticTree'}, {'predicate': 'HasSynapticIOInRegion', 'target': 'ConePedicle'}, {'predicate': 'HasCharacteristic', 'target': 'FlatContact'}]	0.0	0.0	0.0	0.0	0.0	0	0	4	1								
1716	gpt-3.5-turbo	openai:	True	2023-08-30 09:30:54.973917	2023-08-30 09:44:13.975724	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-3.5-turbo	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2658571428571429, 'recall': 0.3, 'f1_score': 0.2545714285714286, 'accuracy': 0.1963809523809524, 'specificity': 0.0, 'true_positives': 33, 'true_negatives': 0, 'false_positives': 138, 'false_negatives': 71}	cl	subClassOf	0	0	0.5	[('subClassOf', 'MediumSpinyNeuron', 'PredictedMoreGeneralThan', 'DirectPathwayMediumSpinyNeuron')]	[]	[]	[]	[]	[{'term_id': 'CL:4030043', 'term_label': 'matrix D1 medium spiny neuron', 'pred': 'subClassOf', 'expected_tgt': 'DirectPathwayMediumSpinyNeuron', 'outcome': 'tp[more_general]'}]	MatrixD1MediumSpinyNeuron	matrix D1 medium spiny neuron	A DRD1-expressing medium spiny neuron that is part of a matrix compartment of dorsal striatum.		[{'predicate': 'subClassOf', 'target': 'DirectPathwayMediumSpinyNeuron'}]		CL:4030043	[{'predicate': 'Expresses', 'target': 'DRD1_receptor'}, {'predicate': 'PartOf', 'target': 'MatrixCompartment'}, {'predicate': 'subClassOf', 'target': 'MediumSpinyNeuron'}]	0.0	0.0	0.0	0.0	0.0	0	0	3	1								
1717	gpt-3.5-turbo	openai:	True	2023-08-30 09:30:54.973917	2023-08-30 09:44:13.975724	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-3.5-turbo	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2658571428571429, 'recall': 0.3, 'f1_score': 0.2545714285714286, 'accuracy': 0.1963809523809524, 'specificity': 0.0, 'true_positives': 33, 'true_negatives': 0, 'false_positives': 138, 'false_negatives': 71}	cl	subClassOf	0	0	1.0	[]	[]	[]	[('subClassOf', 'CD4Positive_alphaBetaMemoryTCell')]	['LungResidentMemoryTCell', 'CD4Positive_alphaBetaTCell']	[]	LungResidentMemoryCD4Positive_alphaBetaTCell	lung resident memory CD4-positive, alpha-beta T cell	An alpha-beta CD4 T cell that resides in the lung.		[{'predicate': 'PartOf', 'target': 'Lung'}, {'predicate': 'subClassOf', 'target': 'CD4Positive_alphaBetaMemoryTCell'}]		CL:4033038	[{'predicate': 'LocatedIn', 'target': 'Lung'}, {'predicate': 'subClassOf', 'target': 'CD4Positive_alphaBetaTCell'}, {'predicate': 'subClassOf', 'target': 'LungResidentMemoryTCell'}]	0.0	0.0	0.0	0.0	0.0	0	0	3	2								
1718	gpt-3.5-turbo	openai:	True	2023-08-30 09:30:54.973917	2023-08-30 09:44:13.975724	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-3.5-turbo	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2658571428571429, 'recall': 0.3, 'f1_score': 0.2545714285714286, 'accuracy': 0.1963809523809524, 'specificity': 0.0, 'true_positives': 33, 'true_negatives': 0, 'false_positives': 138, 'false_negatives': 71}	cl	subClassOf	0	0	0.5	[('subClassOf', 'SmoothMuscleCell', 'PredictedMoreGeneralThan', 'TracheobronchialSmoothMuscleCell')]	[]	[]	[]	[]	[{'term_id': 'CL:4033017', 'term_label': 'bronchiolar smooth muscle cell', 'pred': 'subClassOf', 'expected_tgt': 'TracheobronchialSmoothMuscleCell', 'outcome': 'tp[more_general]'}]	BronchiolarSmoothMuscleCell	bronchiolar smooth muscle cell	A smooth muscle cell that is part of a bronchiole.		[{'predicate': 'PartOf', 'target': 'SmoothMuscleTissueOfBronchiole'}, {'predicate': 'subClassOf', 'target': 'TracheobronchialSmoothMuscleCell'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'SmoothMuscleCell'}, {'predicate': 'PartOf', 'target': 'Bronchiole'}]	CL:4033017	[{'predicate': 'PartOf', 'target': 'Bronchiole'}, {'predicate': 'subClassOf', 'target': 'SmoothMuscleCell'}]	0.0	0.0	0.0	0.0	0.0	0	0	2	2								
1719	gpt-3.5-turbo	openai:	True	2023-08-30 09:30:54.973917	2023-08-30 09:44:13.975724	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-3.5-turbo	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2658571428571429, 'recall': 0.3, 'f1_score': 0.2545714285714286, 'accuracy': 0.1963809523809524, 'specificity': 0.0, 'true_positives': 33, 'true_negatives': 0, 'false_positives': 138, 'false_negatives': 71}	cl	subClassOf	1	0	2.0	[]	[('subClassOf', 'MucusSecretingCell')]	[]	[('subClassOf', 'ExocrineCell'), ('subClassOf', 'EpithelialCellOfTracheobronchialTree')]	[]	[{'term_id': 'CL:4033037', 'term_label': 'mucus secreting cell of tracheobronchial tree submucosal gland', 'pred': 'subClassOf', 'expected_tgt': 'MucusSecretingCell', 'outcome': 'true_positive'}]	MucusSecretingCellOfTracheobronchialTreeSubmucosalGland	mucus secreting cell of tracheobronchial tree submucosal gland	A mucus secreting cell of a submucosal gland of the tracheobronchial tree.		[{'predicate': 'PartOf', 'target': 'AirwaySubmucosalGland'}, {'predicate': 'subClassOf', 'target': 'ExocrineCell'}, {'predicate': 'subClassOf', 'target': 'MucusSecretingCell'}, {'predicate': 'subClassOf', 'target': 'EpithelialCellOfTracheobronchialTree'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'MucusSecretingCell'}, {'predicate': 'PartOf', 'target': 'TracheobronchialTree'}, {'predicate': 'PartOf', 'target': 'AirwaySubmucosalGland'}]	CL:4033037	[{'predicate': 'PartOf', 'target': 'TracheobronchialTree'}, {'predicate': 'PartOf', 'target': 'AirwaySubmucosalGland'}, {'predicate': 'subClassOf', 'target': 'MucusSecretingCell'}]	0.6666666666666666	0.5	0.5714285714285715	0.4	0.0	2	0	1	2								
1720	gpt-3.5-turbo	openai:	True	2023-08-30 09:30:54.973917	2023-08-30 09:44:13.975724	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-3.5-turbo	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2658571428571429, 'recall': 0.3, 'f1_score': 0.2545714285714286, 'accuracy': 0.1963809523809524, 'specificity': 0.0, 'true_positives': 33, 'true_negatives': 0, 'false_positives': 138, 'false_negatives': 71}	cl	subClassOf	0	0	0.5	[('subClassOf', 'MediumSpinyNeuron', 'PredictedMoreGeneralThan', 'IndirectPathwayMediumSpinyNeuron')]	[]	[]	[]	[]	[{'term_id': 'CL:4030049', 'term_label': 'striosomal D2 medium spiny neuron', 'pred': 'subClassOf', 'expected_tgt': 'IndirectPathwayMediumSpinyNeuron', 'outcome': 'tp[more_general]'}]	StriosomalD2MediumSpinyNeuron	striosomal D2 medium spiny neuron	A DRD2-expressing medium spiny neuron that is part of a striosome of dorsal striatum.		[{'predicate': 'subClassOf', 'target': 'IndirectPathwayMediumSpinyNeuron'}]		CL:4030049	[{'predicate': 'Expresses', 'target': 'DRD2'}, {'predicate': 'subClassOf', 'target': 'MediumSpinyNeuron'}, {'predicate': 'PartOf', 'target': 'DorsalStriatum'}, {'predicate': 'PartOf', 'target': 'Striosome'}]	0.0	0.0	0.0	0.0	0.0	0	0	4	1								
1721	gpt-3.5-turbo	openai:	True	2023-08-30 09:30:54.973917	2023-08-30 09:44:13.975724	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-3.5-turbo	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2658571428571429, 'recall': 0.3, 'f1_score': 0.2545714285714286, 'accuracy': 0.1963809523809524, 'specificity': 0.0, 'true_positives': 33, 'true_negatives': 0, 'false_positives': 138, 'false_negatives': 71}	cl	subClassOf	1	0	1.0	[]	[('subClassOf', 'GranuleCell')]	[]	[('subClassOf', 'StriatumNeuron')]	[]	[{'term_id': 'CL:4030053', 'term_label': 'Island of Calleja granule cell', 'pred': 'subClassOf', 'expected_tgt': 'GranuleCell', 'outcome': 'true_positive'}]	IslandOfCallejaGranuleCell	Island of Calleja granule cell	A DRD1-expressing, medium spiny neuron-like granule cell that is part of an Island of Calleja.		[{'predicate': 'Expresses', 'target': 'D1A_dopamineReceptor'}, {'predicate': 'subClassOf', 'target': 'GranuleCell'}, {'predicate': 'subClassOf', 'target': 'StriatumNeuron'}]		CL:4030053	[{'predicate': 'Expresses', 'target': 'DRD1Receptor'}, {'predicate': 'Resembles', 'target': 'MediumSpinyNeuron'}, {'predicate': 'PartOf', 'target': 'IslandOfCallejaRegion'}, {'predicate': 'subClassOf', 'target': 'GranuleCell'}]	0.25	0.3333333333333333	0.2857142857142857	0.1666666666666666	0.0	1	0	3	2								
1722	gpt-3.5-turbo	openai:	True	2023-08-30 09:30:54.973917	2023-08-30 09:44:13.975724	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-3.5-turbo	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2658571428571429, 'recall': 0.3, 'f1_score': 0.2545714285714286, 'accuracy': 0.1963809523809524, 'specificity': 0.0, 'true_positives': 33, 'true_negatives': 0, 'false_positives': 138, 'false_negatives': 71}	cl	subClassOf	1	0	1.0	[]	[('subClassOf', 'Astrocyte')]	[]	[('subClassOf', 'RetinalCell')]	[]	[{'term_id': 'CL:4033015', 'term_label': 'retinal astrocyte', 'pred': 'subClassOf', 'expected_tgt': 'Astrocyte', 'outcome': 'true_positive'}]	RetinalAstrocyte	retinal astrocyte	A star-shaped glial cell that is part of some retina. This cell links neurons to blood vessels and may provide structural and physiological support to optic nerve head axons.		[{'predicate': 'PartOf', 'target': 'Retina'}, {'predicate': 'subClassOf', 'target': 'Astrocyte'}, {'predicate': 'subClassOf', 'target': 'RetinalCell'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Astrocyte'}, {'predicate': 'PartOf', 'target': 'Retina'}]	CL:4033015	[{'predicate': 'PartOf', 'target': 'Retina'}, {'predicate': 'subClassOf', 'target': 'Astrocyte'}]	1.0	0.6666666666666666	0.8	0.6666666666666666	0.0	2	0	0	1								
1723	gpt-3.5-turbo	openai:	True	2023-08-30 09:30:54.973917	2023-08-30 09:44:13.975724	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-3.5-turbo	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2658571428571429, 'recall': 0.3, 'f1_score': 0.2545714285714286, 'accuracy': 0.1963809523809524, 'specificity': 0.0, 'true_positives': 33, 'true_negatives': 0, 'false_positives': 138, 'false_negatives': 71}	cl	subClassOf	0	0	0.5	[('subClassOf', 'TransitionalEpithelialCell', 'PredictedMoreGeneralThan', 'UrothelialCell')]	[]	[]	[]	[]	[{'term_id': 'CL:4030055', 'term_label': 'intermediate cell of urothelium', 'pred': 'subClassOf', 'expected_tgt': 'UrothelialCell', 'outcome': 'tp[more_general]'}]	IntermediateCellOfUrothelium	intermediate cell of urothelium	A urothelial cell that is part of the regenerative layer(s) of cells directly superficial to basal cells in urothelium. The layer of intermediate cells in the urothelium ranges from one to several layers thick depending on the species with intermediate cells attached to adjacent cell layers and one another via desmosomes.		[{'predicate': 'subClassOf', 'target': 'UrothelialCell'}]		CL:4030055	[{'predicate': 'PartOf', 'target': 'Urothelium'}, {'predicate': 'subClassOf', 'target': 'TransitionalEpithelialCell'}]	0.0	0.0	0.0	0.0	0.0	0	0	2	1								
1724	gpt-3.5-turbo	openai:	True	2023-08-30 09:30:54.973917	2023-08-30 09:44:13.975724	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-3.5-turbo	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2658571428571429, 'recall': 0.3, 'f1_score': 0.2545714285714286, 'accuracy': 0.1963809523809524, 'specificity': 0.0, 'true_positives': 33, 'true_negatives': 0, 'false_positives': 138, 'false_negatives': 71}	cl	subClassOf	1	0	1.0	[]	[('subClassOf', 'PerichondrialFibroblast')]	[]	[('subClassOf', 'FibroblastOfLung')]	[]	[{'term_id': 'CL:4033026', 'term_label': 'lung perichondrial fibroblast', 'pred': 'subClassOf', 'expected_tgt': 'PerichondrialFibroblast', 'outcome': 'true_positive'}]	LungPerichondrialFibroblast	lung perichondrial fibroblast	A perichondrial fibroblast that is part of the lung.		[{'predicate': 'subClassOf', 'target': 'FibroblastOfLung'}, {'predicate': 'subClassOf', 'target': 'PerichondrialFibroblast'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'PerichondrialFibroblast'}, {'predicate': 'PartOf', 'target': 'Lung'}]	CL:4033026	[{'predicate': 'PartOf', 'target': 'Lung'}, {'predicate': 'subClassOf', 'target': 'PerichondrialFibroblast'}]	0.5	0.5	0.5	0.3333333333333333	0.0	1	0	1	1								
