model_name	embedding_model_name	generate_background	task_started	task_finished	executed_on	agent	extractor	method	source_db_path	target_db_path	source_collection	num_training	num_testing	num_validation	stratified_collection	fields_to_mask	fields_to_predict	report_path	working_directory	results	ontology	preds	tp	fp	fn	other	tp_list	fp_list	fn_list	new_terms	rows	masked_id	feature_label	feature_definition	feature_aliases	expected_relationships	feature_logical_definition	masked_original_id	predicted_relationships	metric_precision	metric_recall	metric_f1_score	metric_accuracy	metric_specificity	metric_true_positives	metric_true_negatives	metric_false_positives	metric_false_negatives	additional_collections	id	label	definition	aliases	relationships	logical_definition	original_id
gpt-3.5-turbo	openai:	True	2023-08-30 09:30:54.973917	2023-08-30 09:44:13.975724	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-3.5-turbo	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2658571428571429, 'recall': 0.3, 'f1_score': 0.2545714285714286, 'accuracy': 0.1963809523809524, 'specificity': 0.0, 'true_positives': 33, 'true_negatives': 0, 'false_positives': 138, 'false_negatives': 71}	cl	all	0	2	4.0	[]	[]	[('HasFunction', 'TissueRemodeling'), ('LocatedIn', 'LungConnectiveTissue')]	[('PartOf', 'LungConnectiveTissue'), ('subClassOf', 'TissueResidentMacrophage'), ('subClassOf', 'ConnectiveTissueCell'), ('subClassOf', 'LungMacrophage')]	['BarrierImmunity', 'AntigenPresentation']	[{'term_id': 'CL:4033043', 'term_label': 'lung interstitial macrophage', 'pred': 'HasFunction', 'predicted_tgt': 'TissueRemodeling', 'outcome': 'fp'}, {'term_id': 'CL:4033043', 'term_label': 'lung interstitial macrophage', 'pred': 'LocatedIn', 'predicted_tgt': 'LungConnectiveTissue', 'outcome': 'fp'}]	LungInterstitialMacrophage	lung interstitial macrophage	A macrophage that is part of the lung connective tissue (pulmonary interstitium). This cell performs tissue remodeling and contributes to barrier immunity through antigen presentation.		[{'predicate': 'PartOf', 'target': 'LungConnectiveTissue'}, {'predicate': 'subClassOf', 'target': 'TissueResidentMacrophage'}, {'predicate': 'subClassOf', 'target': 'ConnectiveTissueCell'}, {'predicate': 'subClassOf', 'target': 'LungMacrophage'}]		CL:4033043	[{'predicate': 'LocatedIn', 'target': 'LungConnectiveTissue'}, {'predicate': 'HasFunction', 'target': 'TissueRemodeling'}, {'predicate': 'HasFunction', 'target': 'BarrierImmunity'}, {'predicate': 'HasFunction', 'target': 'AntigenPresentation'}]	0.0	0.0	0.0	0.0	0.0	0	0	4	4								
gpt-3.5-turbo	openai:	True	2023-08-30 09:30:54.973917	2023-08-30 09:44:13.975724	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-3.5-turbo	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2658571428571429, 'recall': 0.3, 'f1_score': 0.2545714285714286, 'accuracy': 0.1963809523809524, 'specificity': 0.0, 'true_positives': 33, 'true_negatives': 0, 'false_positives': 138, 'false_negatives': 71}	cl	all	1	0	1.0	[]	[('subClassOf', 'AlveolarMacrophage')]	[]	[('Expresses', 'CCMotifChemokine3')]	['WhiteBloodCell', 'ChemokineCCMotifLigand3']	[{'term_id': 'CL:4033041', 'term_label': 'CCL3-positive alveolar macrophage', 'pred': 'subClassOf', 'expected_tgt': 'AlveolarMacrophage', 'outcome': 'true_positive'}]	CCL3PositiveAlveolarMacrophage	CCL3-positive alveolar macrophage	An alveolar macrophage that expresses CCL3.		[{'predicate': 'Expresses', 'target': 'CCMotifChemokine3'}, {'predicate': 'subClassOf', 'target': 'AlveolarMacrophage'}]		CL:4033041	[{'predicate': 'HasPlasmaMembranePart', 'target': 'ChemokineCCMotifLigand3'}, {'predicate': 'subClassOf', 'target': 'AlveolarMacrophage'}, {'predicate': 'subClassOf', 'target': 'WhiteBloodCell'}]	0.3333333333333333	0.5	0.4	0.25	0.0	1	0	2	1								
gpt-3.5-turbo	openai:	True	2023-08-30 09:30:54.973917	2023-08-30 09:44:13.975724	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-3.5-turbo	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2658571428571429, 'recall': 0.3, 'f1_score': 0.2545714285714286, 'accuracy': 0.1963809523809524, 'specificity': 0.0, 'true_positives': 33, 'true_negatives': 0, 'false_positives': 138, 'false_negatives': 71}	cl	all	0	0	2.0	[]	[]	[]	[('subClassOf', 'NeuronAssociatedCell_sensuVertebrata_'), ('subClassOf', 'ProgenitorCell')]	[]	[]	GlialRestrictedTripotentialPrecursorCell	glial restricted tripotential precursor cell	A glial precursor cell that generates oligodendrocytes and type-1 and type-2 astrocytes. It has been shown in some mammals that this cell type may express A2B5, nestin, FGFR-1, FGFR-2, FGFR-3, PLP, and DM-20 antigens. Unlike oligodendrocyte precursor cell, it does not initially express PDGFR-alpha and can differentiate into both type-1 and type-2 astrocytes.		[{'predicate': 'subClassOf', 'target': 'NeuronAssociatedCell_sensuVertebrata_'}, {'predicate': 'subClassOf', 'target': 'ProgenitorCell'}]		CL:4040000		0.0	0.0	0.0	0.0	0.0	0	0	0	1								
gpt-3.5-turbo	openai:	True	2023-08-30 09:30:54.973917	2023-08-30 09:44:13.975724	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-3.5-turbo	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2658571428571429, 'recall': 0.3, 'f1_score': 0.2545714285714286, 'accuracy': 0.1963809523809524, 'specificity': 0.0, 'true_positives': 33, 'true_negatives': 0, 'false_positives': 138, 'false_negatives': 71}	cl	all	0	1	2.0	[]	[]	[('LocatedIn', 'Lung')]	[('PartOf', 'Lung'), ('subClassOf', 'CD8Positive_alphaBetaMemoryTCell')]	['CD8Positive_alphaBetaTCell', 'LungResidentMemoryCell']	[{'term_id': 'CL:4033039', 'term_label': 'lung resident memory CD8-positive, alpha-beta T cell', 'pred': 'LocatedIn', 'predicted_tgt': 'Lung', 'outcome': 'fp'}]	LungResidentMemoryCD8Positive_alphaBetaTCell	lung resident memory CD8-positive, alpha-beta T cell	An alpha-beta CD8 T cell that resides in the lung.		[{'predicate': 'PartOf', 'target': 'Lung'}, {'predicate': 'subClassOf', 'target': 'CD8Positive_alphaBetaMemoryTCell'}]		CL:4033039	[{'predicate': 'LocatedIn', 'target': 'Lung'}, {'predicate': 'subClassOf', 'target': 'CD8Positive_alphaBetaTCell'}, {'predicate': 'subClassOf', 'target': 'LungResidentMemoryCell'}]	0.0	0.0	0.0	0.0	0.0	0	0	3	2								
gpt-3.5-turbo	openai:	True	2023-08-30 09:30:54.973917	2023-08-30 09:44:13.975724	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-3.5-turbo	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2658571428571429, 'recall': 0.3, 'f1_score': 0.2545714285714286, 'accuracy': 0.1963809523809524, 'specificity': 0.0, 'true_positives': 33, 'true_negatives': 0, 'false_positives': 138, 'false_negatives': 71}	cl	all	1	0	1.5	[('subClassOf', 'ExocrineCell', 'PredictedMoreGeneralThan', 'MucusSecretingCellOfTracheobronchialTreeSubmucosalGland'), ('subClassOf', 'MucusSecretingCell', 'PredictedMoreGeneralThan', 'MucusSecretingCellOfTracheobronchialTreeSubmucosalGland')]	[('PartOf', 'BronchusSubmucosalGland')]	[]	[('subClassOf', 'BronchialEpithelialCell')]	[]	[{'term_id': 'CL:4033022', 'term_label': 'mucus secreting cell of bronchus submucosal gland', 'pred': 'PartOf', 'expected_tgt': 'BronchusSubmucosalGland', 'outcome': 'true_positive'}, {'term_id': 'CL:4033022', 'term_label': 'mucus secreting cell of bronchus submucosal gland', 'pred': 'subClassOf', 'expected_tgt': 'MucusSecretingCellOfTracheobronchialTreeSubmucosalGland', 'outcome': 'tp[more_general]'}]	MucusSecretingCellOfBronchusSubmucosalGland	mucus secreting cell of bronchus submucosal gland	A mucus secreting cell of a submucosal gland of the bronchus.		[{'predicate': 'PartOf', 'target': 'BronchusSubmucosalGland'}, {'predicate': 'subClassOf', 'target': 'BronchialEpithelialCell'}, {'predicate': 'subClassOf', 'target': 'MucusSecretingCellOfTracheobronchialTreeSubmucosalGland'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'MucusSecretingCell'}, {'predicate': 'PartOf', 'target': 'BronchusSubmucosalGland'}]	CL:4033022	[{'predicate': 'PartOf', 'target': 'BronchusSubmucosalGland'}, {'predicate': 'subClassOf', 'target': 'ExocrineCell'}, {'predicate': 'subClassOf', 'target': 'MucusSecretingCell'}]	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.2	0.0	1	0	2	2								
gpt-3.5-turbo	openai:	True	2023-08-30 09:30:54.973917	2023-08-30 09:44:13.975724	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-3.5-turbo	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2658571428571429, 'recall': 0.3, 'f1_score': 0.2545714285714286, 'accuracy': 0.1963809523809524, 'specificity': 0.0, 'true_positives': 33, 'true_negatives': 0, 'false_positives': 138, 'false_negatives': 71}	cl	all	2	0	1.0	[]	[('CapableOf', 'CatecholamineSecretion_neurotransmission'), ('subClassOf', 'Neuron')]	[]	[('subClassOf', 'SecretoryCell')]	['CatecholamineSecretion_neurotransmission']	[{'term_id': 'CL:4033050', 'term_label': 'catecholaminergic neuron', 'pred': 'CapableOf', 'expected_tgt': 'CatecholamineSecretion_neurotransmission', 'outcome': 'true_positive'}, {'term_id': 'CL:4033050', 'term_label': 'catecholaminergic neuron', 'pred': 'subClassOf', 'expected_tgt': 'Neuron', 'outcome': 'true_positive'}]	CatecholaminergicNeuron	catecholaminergic neuron	A neuron that releases catecholamine as a neurotransmitter.		[{'predicate': 'CapableOf', 'target': 'CatecholamineSecretion_neurotransmission'}, {'predicate': 'subClassOf', 'target': 'SecretoryCell'}, {'predicate': 'subClassOf', 'target': 'Neuron'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Neuron'}, {'predicate': 'CapableOf', 'target': 'CatecholamineSecretion_neurotransmission'}]	CL:4033050	[{'predicate': 'CapableOf', 'target': 'CatecholamineSecretion_neurotransmission'}, {'predicate': 'subClassOf', 'target': 'Neuron'}]	1.0	0.6666666666666666	0.8	0.6666666666666666	0.0	2	0	0	1								
gpt-3.5-turbo	openai:	True	2023-08-30 09:30:54.973917	2023-08-30 09:44:13.975724	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-3.5-turbo	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2658571428571429, 'recall': 0.3, 'f1_score': 0.2545714285714286, 'accuracy': 0.1963809523809524, 'specificity': 0.0, 'true_positives': 33, 'true_negatives': 0, 'false_positives': 138, 'false_negatives': 71}	cl	all	0	0	1.0	[]	[]	[]	[('subClassOf', 'ONBipolarCell')]	[]	[]	DiffuseBipolar4Cell	diffuse bipolar 4 cell	An ON diffuse bipolar cell that predominantly connects to ON parasol cells and lateral amacrine cells.		[{'predicate': 'subClassOf', 'target': 'ONBipolarCell'}]		CL:4033031	[{'predicate': 'HasSynapticIOWith', 'target': 'ONParasolCell'}, {'predicate': 'HasSynapticIOWith', 'target': 'LateralAmacrineCell'}]	0.0	0.0	0.0	0.0	0.0	0	0	2	1								
gpt-3.5-turbo	openai:	True	2023-08-30 09:30:54.973917	2023-08-30 09:44:13.975724	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-3.5-turbo	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2658571428571429, 'recall': 0.3, 'f1_score': 0.2545714285714286, 'accuracy': 0.1963809523809524, 'specificity': 0.0, 'true_positives': 33, 'true_negatives': 0, 'false_positives': 138, 'false_negatives': 71}	cl	all	0	0	1.5	[('subClassOf', 'CiliatedEpithelialCell', 'PredictedMoreGeneralThan', 'EndometrialCiliatedEpithelialCell')]	[]	[]	[('PartOf', 'EndometriumGlandularEpithelium')]	['EndometrialGlandularEpithelium']	[{'term_id': 'CL:4030042', 'term_label': 'glandular endometrial ciliated epithelial cell', 'pred': 'subClassOf', 'expected_tgt': 'EndometrialCiliatedEpithelialCell', 'outcome': 'tp[more_general]'}]	GlandularEndometrialCiliatedEpithelialCell	glandular endometrial ciliated epithelial cell	A ciliated cell of the endometrial glandular epithelium.		[{'predicate': 'PartOf', 'target': 'EndometriumGlandularEpithelium'}, {'predicate': 'subClassOf', 'target': 'EndometrialCiliatedEpithelialCell'}]		CL:4030042	[{'predicate': 'PartOf', 'target': 'EndometrialGlandularEpithelium'}, {'predicate': 'subClassOf', 'target': 'CiliatedEpithelialCell'}]	0.0	0.0	0.0	0.0	0.0	0	0	2	2								
gpt-3.5-turbo	openai:	True	2023-08-30 09:30:54.973917	2023-08-30 09:44:13.975724	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-3.5-turbo	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2658571428571429, 'recall': 0.3, 'f1_score': 0.2545714285714286, 'accuracy': 0.1963809523809524, 'specificity': 0.0, 'true_positives': 33, 'true_negatives': 0, 'false_positives': 138, 'false_negatives': 71}	cl	all	0	0	2.0	[]	[]	[]	[('PartOf', 'RespiratoryTractEpithelium'), ('subClassOf', 'RespiratoryEpithelialCell')]	['RespiratoryEpithelialPrecursorCell', 'RespiratoryTractEpithelialCell']	[]	DeuterosomalCell	deuterosomal cell	An epithelial cell part of respiratory tract epithelium that is a precursor of a multi-ciliated cell. This cell actively amplifies centrioles, a required step for multiciliogenesis.		[{'predicate': 'PartOf', 'target': 'RespiratoryTractEpithelium'}, {'predicate': 'subClassOf', 'target': 'RespiratoryEpithelialCell'}]		CL:4033044	[{'predicate': 'subClassOf', 'target': 'RespiratoryTractEpithelialCell'}, {'predicate': 'Amplifies', 'target': 'Centriole'}, {'predicate': 'subClassOf', 'target': 'RespiratoryEpithelialPrecursorCell'}]	0.0	0.0	0.0	0.0	0.0	0	0	3	2								
gpt-3.5-turbo	openai:	True	2023-08-30 09:30:54.973917	2023-08-30 09:44:13.975724	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-3.5-turbo	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2658571428571429, 'recall': 0.3, 'f1_score': 0.2545714285714286, 'accuracy': 0.1963809523809524, 'specificity': 0.0, 'true_positives': 33, 'true_negatives': 0, 'false_positives': 138, 'false_negatives': 71}	cl	all	2	0	1.0	[]	[('PartOf', 'LungConnectiveTissue'), ('subClassOf', 'Megakaryocyte')]	[]	[('subClassOf', 'ConnectiveTissueCell')]	[]	[{'term_id': 'CL:4033018', 'term_label': 'lung megakaryocyte', 'pred': 'PartOf', 'expected_tgt': 'LungConnectiveTissue', 'outcome': 'true_positive'}, {'term_id': 'CL:4033018', 'term_label': 'lung megakaryocyte', 'pred': 'subClassOf', 'expected_tgt': 'Megakaryocyte', 'outcome': 'true_positive'}]	LungMegakaryocyte	lung megakaryocyte	A megakaryocyte that is resident in the lung connective tissue.		[{'predicate': 'PartOf', 'target': 'LungConnectiveTissue'}, {'predicate': 'subClassOf', 'target': 'Megakaryocyte'}, {'predicate': 'subClassOf', 'target': 'ConnectiveTissueCell'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'Megakaryocyte'}, {'predicate': 'PartOf', 'target': 'LungConnectiveTissue'}]	CL:4033018	[{'predicate': 'PartOf', 'target': 'LungConnectiveTissue'}, {'predicate': 'subClassOf', 'target': 'Megakaryocyte'}]	1.0	0.6666666666666666	0.8	0.6666666666666666	0.0	2	0	0	1								
gpt-3.5-turbo	openai:	True	2023-08-30 09:30:54.973917	2023-08-30 09:44:13.975724	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-3.5-turbo	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2658571428571429, 'recall': 0.3, 'f1_score': 0.2545714285714286, 'accuracy': 0.1963809523809524, 'specificity': 0.0, 'true_positives': 33, 'true_negatives': 0, 'false_positives': 138, 'false_negatives': 71}	cl	all	2	0	2.0	[]	[('PartOf', 'TongueTasteBud'), ('subClassOf', 'TasteReceptorCell')]	[]	[('subClassOf', 'EpithelialCellOfAlimentaryCanal'), ('subClassOf', 'NeuralCell')]	[]	[{'term_id': 'CL:4033049', 'term_label': 'taste receptor cell of tongue', 'pred': 'PartOf', 'expected_tgt': 'TongueTasteBud', 'outcome': 'true_positive'}, {'term_id': 'CL:4033049', 'term_label': 'taste receptor cell of tongue', 'pred': 'subClassOf', 'expected_tgt': 'TasteReceptorCell', 'outcome': 'true_positive'}]	TasteReceptorCellOfTongue	taste receptor cell of tongue	A taste receptor cell that is part of a taste bud of a tongue.		[{'predicate': 'PartOf', 'target': 'TongueTasteBud'}, {'predicate': 'subClassOf', 'target': 'TasteReceptorCell'}, {'predicate': 'subClassOf', 'target': 'EpithelialCellOfAlimentaryCanal'}, {'predicate': 'subClassOf', 'target': 'NeuralCell'}]	[{'predicate': 'rdfs:subClassOf', 'target': 'TasteReceptorCell'}, {'predicate': 'PartOf', 'target': 'TongueTasteBud'}]	CL:4033049	[{'predicate': 'PartOf', 'target': 'TongueTasteBud'}, {'predicate': 'subClassOf', 'target': 'TasteReceptorCell'}]	1.0	0.5	0.6666666666666666	0.5	0.0	2	0	0	2								
gpt-3.5-turbo	openai:	True	2023-08-30 09:30:54.973917	2023-08-30 09:44:13.975724	Darwin-21.6.0-Darwin Kernel Version 21.6.0: Mon Aug 22 20:19:52 PDT 2022; root:xnu-8020.140.49~2/RELEASE_ARM64_T6000-arm64	dae	BasicExtractor	RAG+background-gpt-3.5-turbo	db	db	ont_cl		50	0	{'source': None, 'training_set': None, 'testing_set': None, 'validation_set': None, 'training_set_collection': 'ont_cl_training', 'testing_set_collection': 'ont_cl_testing', 'validation_set_collection': None}	['id', 'original_id']	['relationships']		results	{'precision': 0.2658571428571429, 'recall': 0.3, 'f1_score': 0.2545714285714286, 'accuracy': 0.1963809523809524, 'specificity': 0.0, 'true_positives': 33, 'true_negatives': 0, 'false_positives': 138, 'false_negatives': 71}	cl	all	0	1	0.5	[('subClassOf', 'MediumSpinyNeuron', 'PredictedMoreGeneralThan', 'IndirectPathwayMediumSpinyNeuron')]	[]	[('PartOf', 'MatrixCompartment')]	[]	['DRD2']	[{'term_id': 'CL:4030047', 'term_label': 'matrix D2 medium spiny neuron', 'pred': 'PartOf', 'predicted_tgt': 'MatrixCompartment', 'outcome': 'fp'}, {'term_id': 'CL:4030047', 'term_label': 'matrix D2 medium spiny neuron', 'pred': 'subClassOf', 'expected_tgt': 'IndirectPathwayMediumSpinyNeuron', 'outcome': 'tp[more_general]'}]	MatrixD2MediumSpinyNeuron	matrix D2 medium spiny neuron	A DRD2-expressing medium spiny neuron that is part of a matrix compartment of dorsal striatum.		[{'predicate': 'subClassOf', 'target': 'IndirectPathwayMediumSpinyNeuron'}]		CL:4030047	[{'predicate': 'Expresses', 'target': 'DRD2'}, {'predicate': 'PartOf', 'target': 'MatrixCompartment'}, {'predicate': 'subClassOf', 'target': 'MediumSpinyNeuron'}]	0.0	0.0	0.0	0.0	0.0	0	0	3	1								
